일자,종가,대비,등락률,시가,고가,저가,거래량,거래대금,상장시가총액
"2020/11/20","2553.50","6.08","0.24","2544.06","2558.21","2539.79","1129501.0","1.2266186E7","1.75206508E9"
"2020/11/19","2547.42","1.78","0.07","2536.89","2548.95","2529.53","976483.0","1.2515007E7","1.747598155E9"
"2020/11/18","2545.64","6.49","0.26","2548.85","2553.95","2536.78","923504.0","1.3554048E7","1.746416815E9"
"2020/11/17","2539.15","-3.88","-0.15","2544.12","2556.09","2533.34","1267495.0","1.7795513E7","1.742186196E9"
"2020/11/16","2543.03","49.16","1.97","2507.46","2546.37","2507.46","1239135.0","1.90884E7","1.744282188E9"
"2020/11/13","2493.87","18.25","0.74","2470.12","2495.77","2460.96","1072383.0","1.7043855E7","1.710439788E9"
"2020/11/12","2475.62","-10.25","-0.41","2482.68","2488.79","2467.04","1278692.0","1.642001E7","1.698329618E9"
"2020/11/11","2485.87","33.04","1.35","2459.50","2488.04","2459.50","1272039.0","1.8307326E7","1.703946067E9"
"2020/11/10","2452.83","5.63","0.23","2453.95","2457.94","2435.59","1464168.0","1.7981336E7","1.681030953E9"
"2020/11/09","2447.20","30.70","1.27","2438.63","2459.15","2434.52","1354863.0","1.4847225E7","1.676944569E9"
"2020/11/06","2416.50","2.71","0.11","2421.79","2431.11","2404.97","825569.0","1.2579333E7","1.655495907E9"
"2020/11/05","2413.79","56.47","2.40","2373.41","2413.79","2370.85","702037.0","1.2578752E7","1.653392888E9"
"2020/11/04","2357.32","14.01","0.60","2361.32","2371.14","2339.95","986786.0","1.4835039E7","1.61483676E9"
"2020/11/03","2343.31","43.15","1.88","2315.81","2344.77","2315.30","887445.0","1.0874229E7","1.605475497E9"
"2020/11/02","2300.16","33.01","1.46","2276.61","2302.64","2267.95","678501.0","8514452.0","1.57579315E9"
"2020/10/30","2267.15","-59.52","-2.56","2319.56","2320.20","2266.93","795585.0","1.1782118E7","1.553004436E9"
"2020/10/29","2326.67","-18.59","-0.79","2312.34","2330.17","2299.91","509768.0","1.0357788E7","1.594058109E9"
"2020/10/28","2345.26","14.42","0.62","2324.18","2345.46","2316.47","705770.0","8941028.0","1.607471156E9"
"2020/10/27","2330.84","-13.07","-0.56","2328.66","2349.33","2321.23","666942.0","1.1269186E7","1.59838891E9"
"2020/10/26","2343.91","-16.90","-0.72","2366.50","2374.50","2342.58","822268.0","1.1654274E7","1.607185398E9"
"2020/10/23","2360.81","5.76","0.24","2364.84","2368.57","2344.49","890385.0","1.0724122E7","1.618108162E9"
"2020/10/22","2355.05","-15.81","-0.67","2355.61","2360.22","2339.73","815612.0","9774989.0","1.614311509E9"
"2020/10/21","2370.86","12.45","0.53","2363.03","2371.74","2356.32","812837.0","9864098.0","1.624489277E9"
"2020/10/20","2358.41","11.67","0.50","2333.56","2358.41","2322.06","874293.0","1.1833548E7","1.616230745E9"
"2020/10/19","2346.74","5.21","0.22","2352.92","2364.25","2344.77","931645.0","1.049073E7","1.607299316E9"
"2020/10/16","2341.53","-19.68","-0.83","2363.88","2370.73","2325.03","920205.0","1.114146E7","1.604041752E9"
"2020/10/15","2361.21","-19.27","-0.81","2375.91","2376.73","2348.74","1165501.0","1.3029475E7","1.617478082E9"
"2020/10/14","2380.48","-22.67","-0.94","2403.74","2405.56","2375.54","901177.0","1.1018495E7","1.621936204E9"
"2020/10/13","2403.15","-0.58","-0.02","2416.85","2418.89","2385.87","724920.0","1.0203178E7","1.63670577E9"
"2020/10/12","2403.73","11.77","0.49","2404.18","2409.42","2393.74","843574.0","1.0693283E7","1.636302269E9"
"2020/10/08","2391.96","5.02","0.21","2408.49","2409.01","2383.82","961726.0","1.2530442E7","1.6281335E9"
"2020/10/07","2386.94","21.04","0.89","2350.82","2387.45","2347.82","737994.0","8971101.0","1.624292282E9"
"2020/10/06","2365.90","7.90","0.34","2369.17","2378.28","2355.39","861755.0","1.1131424E7","1.609944298E9"
"2020/10/05","2358.00","30.11","1.29","2330.55","2364.73","2327.83","763618.0","1.0682774E7","1.604627372E9"
"2020/09/29","2327.89","19.81","0.86","2331.51","2339.83","2320.04","646218.0","9487147.0","1.584465079E9"
"2020/09/28","2308.08","29.29","1.29","2301.16","2314.81","2291.32","605977.0","8971172.0","1.571128314E9"
"2020/09/25","2278.79","6.09","0.27","2295.19","2296.36","2267.63","697962.0","1.0181604E7","1.551915294E9"
"2020/09/24","2272.70","-60.54","-2.59","2295.62","2309.74","2268.88","714881.0","1.2469005E7","1.547321103E9"
"2020/09/23","2333.24","0.65","0.03","2352.56","2354.46","2287.44","735042.0","1.3562935E7","1.587924103E9"
"2020/09/22","2332.59","-56.80","-2.38","2388.14","2388.49","2323.58","1051028.0","1.7896726E7","1.587733596E9"
"2020/09/21","2389.39","-23.01","-0.95","2412.44","2427.17","2379.38","1041993.0","1.4215076E7","1.625769303E9"
"2020/09/18","2412.40","6.23","0.26","2413.53","2417.81","2396.33","756517.0","1.3965197E7","1.6408981E9"
"2020/09/17","2406.17","-29.75","-1.22","2430.77","2437.02","2398.69","853740.0","1.4235036E7","1.636916706E9"
"2020/09/16","2435.92","-7.66","-0.31","2442.72","2450.53","2429.94","772938.0","1.1855357E7","1.657263235E9"
"2020/09/15","2443.58","15.67","0.65","2434.59","2444.57","2423.79","849969.0","1.1840594E7","1.662644697E9"
"2020/09/14","2427.91","31.22","1.30","2418.33","2429.07","2410.79","963083.0","1.2021767E7","1.652166907E9"
"2020/09/11","2396.69","0.21","0.01","2389.76","2397.56","2374.00","882880.0","1.2068892E7","1.630532301E9"
"2020/09/10","2396.48","20.67","0.87","2404.83","2406.68","2388.56","1064574.0","1.5782939E7","1.630210829E9"
"2020/09/09","2375.81","-26.10","-1.09","2372.53","2388.85","2369.12","946247.0","1.5502531E7","1.615470589E9"
"2020/09/08","2401.91","17.69","0.74","2402.66","2407.56","2391.43","979357.0","1.7297864E7","1.63322314E9"
"2020/09/07","2384.22","15.97","0.67","2369.85","2387.49","2362.42","1197385.0","1.7183376E7","1.620531148E9"
"2020/09/04","2368.25","-27.65","-1.15","2332.68","2371.02","2332.68","1351039.0","1.9692978E7","1.60909799E9"
"2020/09/03","2395.90","31.53","1.33","2383.26","2401.78","2382.23","981546.0","1.7420977E7","1.627702404E9"
"2020/09/02","2364.37","14.82","0.63","2363.43","2369.57","2341.29","1429273.0","1.5793103E7","1.605940739E9"
"2020/09/01","2349.55","23.38","1.01","2340.19","2355.90","2331.23","1085245.0","1.6664315E7","1.596297723E9"
"2020/08/31","2326.17","-27.63","-1.17","2377.09","2381.50","2326.06","1647818.0","1.9494384E7","1.581099787E9"
"2020/08/28","2353.80","9.35","0.40","2362.22","2379.26","2345.28","1297312.0","1.5539938E7","1.599550089E9"
"2020/08/27","2344.45","-24.87","-1.05","2371.95","2373.36","2344.38","913917.0","1.5184934E7","1.593246017E9"
"2020/08/26","2369.32","2.59","0.11","2367.74","2374.68","2336.98","956478.0","1.4435847E7","1.610120509E9"
"2020/08/25","2366.73","36.90","1.58","2352.15","2369.78","2340.97","771585.0","1.356798E7","1.608120253E9"
"2020/08/24","2329.83","25.24","1.10","2309.38","2332.33","2283.48","649277.0","1.1654193E7","1.583436465E9"
"2020/08/21","2304.59","30.37","1.34","2306.16","2329.34","2280.97","865736.0","1.4111672E7","1.566780399E9"
"2020/08/20","2274.22","-86.32","-3.66","2339.91","2357.08","2270.85","903744.0","1.7101785E7","1.546235567E9"
"2020/08/19","2360.54","12.30","0.52","2370.87","2380.10","2353.17","637965.0","1.2367503E7","1.604983685E9"
"2020/08/18","2348.24","-59.25","-2.46","2405.84","2419.65","2336.78","909750.0","1.7572479E7","1.596724897E9"
"2020/08/14","2407.49","-30.04","-1.23","2427.85","2435.00","2383.69","968125.0","1.6595686E7","1.63685779E9"
"2020/08/13","2437.53","5.18","0.21","2455.28","2458.17","2412.49","907219.0","1.8250023E7","1.656293275E9"
"2020/08/12","2432.35","13.68","0.57","2414.78","2432.35","2393.27","763735.0","1.6680056E7","1.652303925E9"
"2020/08/11","2418.67","32.29","1.35","2396.11","2429.36","2396.11","843438.0","1.9680402E7","1.643244636E9"
"2020/08/10","2386.38","34.71","1.48","2353.92","2390.51","2349.33","784617.0","1.9511322E7","1.621675151E9"
"2020/08/07","2351.67","9.06","0.39","2349.25","2362.24","2333.62","812595.0","1.7585764E7","1.598022872E9"
"2020/08/06","2342.61","30.75","1.33","2322.64","2352.48","2322.64","797147.0","1.7831686E7","1.590672221E9"
"2020/08/05","2311.86","31.89","1.40","2289.23","2312.14","2283.95","841299.0","1.7883091E7","1.569777969E9"
"2020/08/04","2279.97","28.93","1.29","2272.33","2284.66","2269.69","722906.0","1.5287235E7","1.548269502E9"
"2020/08/03","2251.04","1.67","0.07","2251.65","2254.38","2237.04","648462.0","1.3612906E7","1.528025691E9"
"2020/07/31","2249.37","-17.64","-0.78","2278.53","2281.41","2248.49","739689.0","1.3002293E7","1.526798728E9"
"2020/07/30","2267.01","3.85","0.17","2275.33","2281.33","2263.81","713039.0","1.3550209E7","1.539287193E9"
"2020/07/29","2263.16","6.17","0.27","2258.35","2276.79","2252.24","899494.0","1.5500572E7","1.536196696E9"
"2020/07/28","2256.99","39.13","1.76","2238.19","2266.00","2237.21","866726.0","1.7516982E7","1.530086534E9"
"2020/07/27","2217.86","17.42","0.79","2203.48","2231.25","2203.48","928625.0","1.4256877E7","1.502710706E9"
"2020/07/24","2200.44","-15.75","-0.71","2196.73","2219.57","2195.49","1001025.0","1.7156947E7","1.490986232E9"
"2020/07/23","2216.19","-12.47","-0.56","2227.24","2227.24","2202.99","934542.0","1.6328983E7","1.501425782E9"
"2020/07/22","2228.66","-0.17","-0.01","2228.20","2238.86","2221.62","856218.0","1.5651893E7","1.509717833E9"
"2020/07/21","2228.83","30.63","1.39","2219.19","2234.86","2214.28","918483.0","1.5759333E7","1.509515194E9"
"2020/07/20","2198.20","-2.99","-0.14","2209.59","2209.59","2183.83","686819.0","1.2025004E7","1.488358384E9"
"2020/07/17","2201.19","17.43","0.80","2187.85","2204.20","2187.85","569297.0","1.0191103E7","1.490180654E9"
"2020/07/16","2183.76","-18.12","-0.82","2203.30","2207.34","2177.82","784637.0","1.1304254E7","1.478307593E9"
"2020/07/15","2201.88","18.27","0.84","2208.73","2216.97","2190.66","830266.0","1.3641396E7","1.490240355E9"
"2020/07/14","2183.61","-2.45","-0.11","2176.43","2183.61","2165.60","810952.0","1.163336E7","1.477856002E9"
"2020/07/13","2186.06","35.81","1.67","2170.51","2188.80","2163.07","650231.0","1.0462266E7","1.479593286E9"
"2020/07/10","2150.25","-17.65","-0.81","2171.44","2171.52","2140.29","886987.0","1.2048058E7","1.455781561E9"
"2020/07/09","2167.90","9.02","0.42","2171.15","2181.48","2166.74","619368.0","1.202995E7","1.467208749E9"
"2020/07/08","2158.88","-5.29","-0.24","2166.76","2173.83","2150.89","677810.0","1.1567569E7","1.460994855E9"
"2020/07/07","2164.17","-23.76","-1.09","2202.04","2206.79","2164.03","847434.0","1.4858393E7","1.465179698E9"
"2020/07/06","2187.93","35.52","1.65","2158.95","2191.28","2157.71","666902.0","1.1656295E7","1.480948171E9"
"2020/07/03","2152.41","17.04","0.80","2147.89","2153.54","2135.30","770055.0","8649544.0","1.456812255E9"
"2020/07/02","2135.37","28.67","1.36","2116.72","2135.37","2113.98","1091965.0","1.0745168E7","1.445664482E9"
"2020/07/01","2106.70","-1.63","-0.08","2128.81","2133.55","2101.33","1116221.0","1.0232632E7","1.417280238E9"
"2020/06/30","2108.33","14.85","0.71","2124.38","2134.38","2108.26","708605.0","1.1699083E7","1.418860741E9"
"2020/06/29","2093.48","-41.17","-1.93","2105.54","2120.50","2087.84","643156.0","9025868.0","1.408463552E9"
"2020/06/26","2134.65","22.28","1.05","2137.47","2142.04","2115.25","761044.0","9821160.0","1.436168481E9"
"2020/06/25","2112.37","-49.14","-2.27","2130.45","2143.33","2112.37","1017721.0","1.0692627E7","1.420866478E9"
"2020/06/24","2161.51","30.27","1.42","2145.93","2171.86","2143.91","913896.0","1.3324798E7","1.453951201E9"
"2020/06/23","2131.24","4.51","0.21","2149.13","2158.15","2110.51","917567.0","1.3496081E7","1.433435233E9"
"2020/06/22","2126.73","-14.59","-0.68","2126.38","2142.88","2122.10","789372.0","1.0098315E7","1.430718937E9"
"2020/06/19","2141.32","7.84","0.37","2153.09","2153.57","2108.91","1079453.0","1.2300498E7","1.441080603E9"
"2020/06/18","2133.48","-7.57","-0.35","2134.35","2145.13","2120.29","767184.0","1.1089871E7","1.435518023E9"
"2020/06/17","2141.05","3.00","0.14","2133.18","2154.37","2105.26","927516.0","1.545844E7","1.440025502E9"
"2020/06/16","2138.05","107.23","5.28","2091.09","2138.08","2079.02","973639.0","1.3837057E7","1.437701364E9"
"2020/06/15","2030.82","-101.48","-4.76","2114.41","2129.67","2030.82","1072278.0","1.8242465E7","1.366175254E9"
"2020/06/12","2132.30","-44.48","-2.04","2088.24","2137.12","2084.63","689897.0","1.4960781E7","1.434087758E9"
"2020/06/11","2176.78","-18.91","-0.86","2184.36","2200.72","2148.51","827381.0","1.6987058E7","1.46439259E9"
"2020/06/10","2195.69","6.77","0.31","2187.91","2200.68","2178.12","706294.0","1.2888183E7","1.476712868E9"
"2020/06/09","2188.92","4.63","0.21","2206.23","2212.17","2166.01","817085.0","1.4689861E7","1.472051666E9"
"2020/06/08","2184.29","2.42","0.11","2215.60","2217.21","2174.96","854035.0","1.3145519E7","1.468714984E9"
"2020/06/05","2181.87","30.69","1.43","2151.17","2187.25","2138.18","854591.0","1.2778906E7","1.466769477E9"
"2020/06/04","2151.18","4.18","0.19","2181.64","2191.00","2139.68","1393308.0","1.6034002E7","1.44626012E9"
"2020/06/03","2147.00","59.81","2.87","2108.55","2156.55","2107.69","1152001.0","1.6998832E7","1.442871666E9"
"2020/06/02","2087.19","22.11","1.07","2061.45","2089.43","2059.14","1000332.0","1.0232917E7","1.402057228E9"
"2020/06/01","2065.08","35.48","1.75","2037.04","2065.38","2035.63","997348.0","9839657.0","1.387477879E9"
"2020/05/29","2029.60","1.06","0.05","2018.37","2038.89","2006.62","1086215.0","1.408459E7","1.363450451E9"
"2020/05/28","2028.54","-2.66","-0.13","2047.08","2054.52","2003.75","1172134.0","1.4479213E7","1.363293486E9"
"2020/05/27","2031.20","1.42","0.07","2027.90","2043.44","2019.82","1178848.0","1.2635098E7","1.364678863E9"
"2020/05/26","2029.78","35.18","1.76","2001.00","2029.89","1997.94","1017804.0","1.2545314E7","1.363735034E9"
"2020/05/25","1994.60","24.47","1.24","1980.51","1994.90","1967.84","641459.0","7960325.0","1.340826177E9"
"2020/05/22","1970.13","-28.18","-1.41","2001.60","2002.65","1961.40","847467.0","9509772.0","1.324302793E9"
"2020/05/21","1998.31","8.67","0.44","2003.20","2004.95","1993.00","601199.0","8636998.0","1.343561078E9"
"2020/05/20","1989.64","9.03","0.46","1972.12","1992.20","1972.12","699447.0","8248632.0","1.337699454E9"
"2020/05/19","1980.61","43.50","2.25","1977.47","1983.77","1968.59","773415.0","1.19183E7","1.331835812E9"
"2020/05/18","1937.11","9.83","0.51","1934.51","1943.07","1921.14","761696.0","9394307.0","1.301926005E9"
"2020/05/15","1927.28","2.32","0.12","1937.63","1938.59","1913.21","866357.0","9723313.0","1.294619578E9"
"2020/05/14","1924.96","-15.46","-0.80","1922.44","1931.43","1913.49","760646.0","9469021.0","1.292884145E9"
"2020/05/13","1940.42","18.25","0.95","1897.50","1940.42","1897.24","618784.0","9012308.0","1.303464008E9"
"2020/05/12","1922.17","-13.23","-0.68","1938.62","1938.62","1905.17","799930.0","9681897.0","1.29156813E9"
"2020/05/11","1935.40","-10.42","-0.54","1953.51","1960.46","1932.87","591283.0","7752761.0","1.300769234E9"
"2020/05/08","1945.82","17.21","0.89","1944.94","1956.89","1942.54","784773.0","7941568.0","1.307404236E9"
"2020/05/07","1928.61","-0.15","-0.01","1922.00","1938.50","1918.57","775658.0","7383335.0","1.296095633E9"
"2020/05/06","1928.76","33.39","1.76","1919.45","1928.76","1902.55","1082527.0","8550701.0","1.296556106E9"
"2020/05/04","1895.37","-52.19","-2.68","1906.42","1918.66","1894.29","1146855.0","1.0261902E7","1.274213042E9"
"2020/04/29","1947.56","13.47","0.70","1936.89","1957.51","1934.31","1984182.0","1.0525129E7","1.309179248E9"
"2020/04/28","1934.09","11.32","0.59","1931.25","1941.79","1911.63","1173476.0","1.0375078E7","1.300504429E9"
"2020/04/27","1922.77","33.76","1.79","1897.06","1929.82","1894.62","735663.0","8171669.0","1.293318257E9"
"2020/04/24","1889.01","-25.72","-1.34","1906.07","1908.29","1880.71","933917.0","9647344.0","1.271159367E9"
"2020/04/23","1914.73","18.58","0.98","1907.45","1923.53","1895.98","683720.0","9124272.0","1.287024851E9"
"2020/04/22","1896.15","16.77","0.89","1855.51","1897.90","1844.85","820360.0","9428673.0","1.274786181E9"
"2020/04/21","1879.38","-18.98","-1.00","1886.78","1898.32","1841.66","1174294.0","1.3863164E7","1.263694526E9"
"2020/04/20","1898.36","-16.17","-0.84","1908.34","1925.25","1893.17","1087463.0","1.1915932E7","1.276932686E9"
"2020/04/17","1914.53","57.46","3.09","1893.31","1926.02","1893.19","1667460.0","1.4127722E7","1.287911931E9"
"2020/04/16","1857.07","-0.01","0.00","1839.51","1862.23","1828.13","878338.0","1.0710793E7","1.248881506E9"
"2020/04/14","1857.08","31.32","1.72","1846.41","1864.46","1837.17","886766.0","9995854.0","1.248940314E9"
"2020/04/13","1825.76","-34.94","-1.88","1853.30","1853.30","1825.76","1017752.0","9516704.0","1.228226158E9"
"2020/04/10","1860.70","24.49","1.33","1835.76","1861.10","1824.43","992548.0","1.2009989E7","1.251445975E9"
"2020/04/09","1836.21","29.07","1.61","1838.09","1839.33","1818.30","920571.0","1.0517359E7","1.235327684E9"
"2020/04/08","1807.14","-16.46","-0.90","1815.75","1842.16","1801.80","907494.0","1.1126542E7","1.215858624E9"
"2020/04/07","1823.60","31.72","1.77","1826.72","1838.97","1791.92","951739.0","1.1628936E7","1.226518732E9"
"2020/04/06","1791.88","66.44","3.85","1745.25","1794.19","1742.67","1219389.0","1.0957483E7","1.205000552E9"
"2020/04/03","1725.44","0.58","0.03","1731.17","1743.91","1706.68","1000087.0","1.0153714E7","1.160743273E9"
"2020/04/02","1724.86","39.40","2.34","1693.53","1726.76","1664.13","766313.0","1.0152245E7","1.159987256E9"
"2020/04/01","1685.46","-69.18","-3.94","1737.28","1762.44","1685.37","1243591.0","1.2110507E7","1.133944054E9"
"2020/03/31","1754.64","37.52","2.19","1739.29","1757.81","1722.62","1037488.0","1.3905369E7","1.179728723E9"
"2020/03/30","1717.12","-0.61","-0.04","1670.34","1729.63","1659.95","767777.0","9081050.0","1.155630477E9"
"2020/03/27","1717.73","31.49","1.87","1756.07","1759.05","1668.21","1077527.0","1.2851933E7","1.156581472E9"
"2020/03/26","1686.24","-18.52","-1.09","1699.11","1735.75","1679.23","992474.0","1.2374198E7","1.135741554E9"
"2020/03/25","1704.76","94.79","5.89","1668.19","1707.64","1645.28","872809.0","1.2612288E7","1.147712135E9"
"2020/03/24","1609.97","127.51","8.60","1523.69","1609.97","1508.68","679288.0","1.0481448E7","1.083695461E9"
"2020/03/23","1482.46","-83.69","-5.34","1474.45","1516.75","1458.41","647528.0","9645272.0","9.98450498E8"
"2020/03/20","1566.15","108.51","7.44","1498.49","1566.82","1466.48","817021.0","1.063297E7","1.054892888E9"
"2020/03/19","1457.64","-133.56","-8.39","1626.09","1626.09","1439.43","977675.0","1.1932492E7","9.82169749E8"
"2020/03/18","1591.20","-81.24","-4.86","1686.12","1693.95","1591.12","728008.0","9576387.0","1.071788837E9"
"2020/03/17","1672.44","-42.42","-2.47","1640.84","1722.97","1637.88","649779.0","9709077.0","1.126202984E9"
"2020/03/16","1714.86","-56.58","-3.19","1805.43","1805.43","1714.38","682004.0","8593833.0","1.155216111E9"
"2020/03/13","1771.44","-62.89","-3.43","1722.68","1809.31","1680.60","1035278.0","1.3376938E7","1.193686837E9"
"2020/03/12","1834.33","-73.94","-3.87","1887.97","1897.23","1808.56","850345.0","1.1309953E7","1.235351152E9"
"2020/03/11","1908.27","-54.66","-2.78","1965.67","1967.70","1898.27","679716.0","8598097.0","1.284895601E9"
"2020/03/10","1962.93","8.16","0.42","1942.85","1968.17","1934.72","638564.0","9133693.0","1.321480461E9"
"2020/03/09","1954.77","-85.45","-4.19","1981.02","1989.50","1946.90","666868.0","8796944.0","1.316427699E9"
"2020/03/06","2040.22","-45.04","-2.16","2053.09","2062.57","2032.13","865588.0","7233538.0","1.373917955E9"
"2020/03/05","2085.26","25.93","1.26","2078.11","2089.08","2059.99","675205.0","7954349.0","1.404684362E9"
"2020/03/04","2059.33","45.18","2.24","2005.81","2063.59","2005.81","606287.0","7829193.0","1.386938608E9"
"2020/03/03","2014.15","11.64","0.58","2051.85","2051.85","2009.39","615693.0","8687847.0","1.35617646E9"
"2020/03/02","2002.51","15.50","0.78","1997.03","2017.07","1969.34","528103.0","7811003.0","1.348109552E9"
"2020/02/28","1987.01","-67.88","-3.30","2020.17","2031.01","1980.82","671552.0","9927960.0","1.337716963E9"
"2020/02/27","2054.89","-21.88","-1.05","2073.87","2085.40","2049.15","562775.0","7241174.0","1.383776361E9"
"2020/02/26","2076.77","-26.84","-1.28","2064.07","2089.64","2059.13","810938.0","8060327.0","1.398569206E9"
"2020/02/25","2103.61","24.57","1.18","2075.55","2105.49","2071.50","1565588.0","8952278.0","1.417275415E9"
"2020/02/24","2079.04","-83.80","-3.87","2114.04","2120.06","2079.03","948621.0","9315475.0","1.400516368E9"
"2020/02/21","2162.84","-32.66","-1.49","2165.65","2184.43","2160.28","635474.0","7105856.0","1.456692607E9"
"2020/02/20","2195.50","-14.84","-0.67","2223.55","2228.18","2186.72","709564.0","7677672.0","1.478574048E9"
"2020/02/19","2210.34","1.46","0.07","2222.51","2226.00","2191.20","591155.0","7107034.0","1.488454959E9"
"2020/02/18","2208.88","-33.29","-1.48","2225.98","2232.93","2205.21","470425.0","6411451.0","1.487436221E9"
"2020/02/17","2242.17","-1.42","-0.06","2243.07","2250.05","2230.26","458248.0","5639201.0","1.510109679E9"
"2020/02/14","2243.59","10.63","0.48","2232.71","2251.50","2221.90","597224.0","6379565.0","1.511254623E9"
"2020/02/13","2232.96","-5.42","-0.24","2245.72","2255.49","2230.30","638666.0","8121197.0","1.505295817E9"
"2020/02/12","2238.38","15.26","0.69","2225.95","2242.24","2214.77","632463.0","6892198.0","1.508346242E9"
"2020/02/11","2223.12","22.05","1.00","2213.50","2233.32","2211.25","526211.0","6611195.0","1.498338522E9"
"2020/02/10","2201.07","-10.88","-0.49","2185.63","2203.39","2180.51","609566.0","5471061.0","1.483846707E9"
"2020/02/07","2211.95","-15.99","-0.72","2221.49","2223.92","2198.14","800342.0","8813174.0","1.491013321E9"
"2020/02/06","2227.94","62.31","2.88","2184.77","2229.99","2182.25","695216.0","8334738.0","1.501460506E9"
"2020/02/05","2165.63","7.73","0.36","2177.26","2181.52","2154.88","574396.0","7736275.0","1.460243895E9"
"2020/02/04","2157.90","39.02","1.84","2121.22","2162.32","2120.53","624642.0","7791178.0","1.454235584E9"
"2020/02/03","2118.88","-0.13","-0.01","2086.61","2126.73","2082.74","836700.0","8068704.0","1.427133302E9"
"2020/01/31","2119.01","-28.99","-1.35","2160.60","2167.23","2119.01","710508.0","7226687.0","1.427047755E9"
"2020/01/30","2148.00","-37.28","-1.71","2181.54","2187.45","2139.72","602838.0","7105203.0","1.446505817E9"
"2020/01/29","2185.28","8.56","0.39","2188.18","2195.45","2172.33","692301.0","6589950.0","1.472171522E9"
"2020/01/28","2176.72","-69.41","-3.09","2192.22","2199.93","2166.23","808879.0","8818232.0","1.466083103E9"
"2020/01/23","2246.13","-21.12","-0.93","2254.54","2260.63","2241.94","509609.0","6790104.0","1.512629062E9"
"2020/01/22","2267.25","27.56","1.23","2238.53","2269.27","2235.13","608510.0","6365617.0","1.526798959E9"
"2020/01/21","2239.69","-22.95","-1.01","2259.81","2266.31","2238.25","770320.0","5569551.0","1.508408628E9"
"2020/01/20","2262.64","12.07","0.54","2261.40","2277.23","2258.09","545491.0","5950403.0","1.524384084E9"
"2020/01/17","2250.57","2.52","0.11","2261.57","2268.71","2245.58","580816.0","5444384.0","1.515299754E9"
"2020/01/16","2248.05","17.07","0.77","2231.93","2249.09","2225.41","808332.0","6204474.0","1.513149909E9"
"2020/01/15","2230.98","-7.90","-0.35","2229.80","2238.21","2223.39","746156.0","5946351.0","1.501047629E9"
"2020/01/14","2238.88","9.62","0.43","2243.06","2250.79","2232.94","835899.0","7294228.0","1.506534496E9"
"2020/01/13","2229.26","22.87","1.04","2204.49","2230.43","2204.49","488289.0","6214780.0","1.499967181E9"
"2020/01/10","2206.39","19.94","0.91","2189.48","2206.92","2188.10","594537.0","6459300.0","1.484063381E9"
"2020/01/09","2186.45","35.14","1.63","2182.20","2186.45","2172.16","592604.0","7261591.0","1.470805019E9"
"2020/01/08","2151.31","-24.23","-1.11","2156.27","2162.32","2137.72","913831.0","8750722.0","1.446631314E9"
"2020/01/07","2175.54","20.47","0.95","2166.60","2181.62","2164.27","568236.0","5143512.0","1.462298814E9"
"2020/01/06","2155.07","-21.39","-0.98","2154.97","2164.42","2149.95","592671.0","5156541.0","1.448385085E9"
"2020/01/03","2176.46","1.29","0.06","2192.58","2203.38","2165.39","631563.0","5763663.0","1.462298972E9"
"2020/01/02","2175.17","-22.50","-1.02","2201.21","2202.32","2171.84","494678.0","4638167.0","1.461424794E9"
